exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,cod_interno
2014,Prefeitura Municipal de Baldim - MG,3105004,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,7086.3,8082,17
2014,Prefeitura Municipal de Bambuí - MG,3105103,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,164586.66,23759,17
2014,Prefeitura Municipal de Bambuí - MG,3105103,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,164586.66,23759,17
2014,Prefeitura Municipal de Bambuí - MG,3105103,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,149233.64,23759,17
2014,Prefeitura Municipal de Bambuí - MG,3105103,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,15353.02,23759,17
2014,Prefeitura Municipal de Bandeira do Sul - MG,3105301,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,387071.62,5639,17
2014,Prefeitura Municipal de Bandeira do Sul - MG,3105301,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,387071.62,5639,17
2014,Prefeitura Municipal de Bandeira do Sul - MG,3105301,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,387071.62,5639,17
2014,Prefeitura Municipal de Barão de Cocais - MG,3105400,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,3049455,30893,17
2014,Prefeitura Municipal de Barão de Cocais - MG,3105400,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,1569139,30893,17
2014,Prefeitura Municipal de Barão de Cocais - MG,3105400,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,1564815,30893,17
2014,Prefeitura Municipal de Barão de Cocais - MG,3105400,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,1480316,30893,17
2014,Prefeitura Municipal de Barão de Cocais - MG,3105400,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,4323,30893,17
2014,Prefeitura Municipal de Barão de Monte Alto - MG,3105509,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,20062,5738,17
2014,Prefeitura Municipal de Barão de Monte Alto - MG,3105509,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,20062,5738,17
2014,Prefeitura Municipal de Barão de Monte Alto - MG,3105509,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,18412,5738,17
2014,Prefeitura Municipal de Barbacena - MG,3105608,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,20833856.18,133972,17
2014,Prefeitura Municipal de Barbacena - MG,3105608,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,17287381.45,133972,17
2014,Prefeitura Municipal de Barbacena - MG,3105608,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,14350956.93,133972,17
2014,Prefeitura Municipal de Barbacena - MG,3105608,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,5081764.69,133972,17
2014,Prefeitura Municipal de Barbacena - MG,3105608,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,2977730.17,133972,17
2014,Prefeitura Municipal de Barroso - MG,3105905,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,29801.72,20590,17
2014,Prefeitura Municipal de Barroso - MG,3105905,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,29801.72,20590,17
2014,Prefeitura Municipal de Barroso - MG,3105905,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,29801.72,20590,17
2014,Prefeitura Municipal de Belmiro Braga - MG,3106101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Empenhadas,TotalDespesas,17 - Saneamento,368112.6,3500,17
2014,Prefeitura Municipal de Belmiro Braga - MG,3106101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Liquidadas,TotalDespesas,17 - Saneamento,368112.6,3500,17
2014,Prefeitura Municipal de Belmiro Braga - MG,3106101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Despesas Pagas,TotalDespesas,17 - Saneamento,362660.77,3500,17
2014,Prefeitura Municipal de Belmiro Braga - MG,3106101,MG,DCA-Anexo I-E,Total Geral da Despesa por Função,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,5451.83,3500,17
2014,Prefeitura Municipal de Belo Horizonte - MG,3106200,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,550642827.63,2491109,17
2014,Prefeitura Municipal de Belo Horizonte - MG,3106200,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,502367450.87,2491109,17
2014,Prefeitura Municipal de Belo Horizonte - MG,3106200,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,391061228.55,2491109,17
2014,Prefeitura Municipal de Belo Horizonte - MG,3106200,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,48275376.76,2491109,17
2014,Prefeitura Municipal de Belo Horizonte - MG,3106200,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,111306222.32,2491109,17
2014,Prefeitura Municipal de Belo Vale - MG,3106408,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,804445.89,7803,17
2014,Prefeitura Municipal de Belo Vale - MG,3106408,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,786998.38,7803,17
2014,Prefeitura Municipal de Belo Vale - MG,3106408,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,780729.63,7803,17
2014,Prefeitura Municipal de Belo Vale - MG,3106408,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,17447.51,7803,17
2014,Prefeitura Municipal de Belo Vale - MG,3106408,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,6268.75,7803,17
2014,Prefeitura Municipal de Berilo - MG,3106507,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,251850.1,12469,17
2014,Prefeitura Municipal de Berilo - MG,3106507,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,246244.25,12469,17
2014,Prefeitura Municipal de Berilo - MG,3106507,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,217022.11,12469,17
2014,Prefeitura Municipal de Berilo - MG,3106507,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,5605.85,12469,17
2014,Prefeitura Municipal de Berilo - MG,3106507,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,29222.14,12469,17
2014,Prefeitura Municipal de Berizal - MG,3106655,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,3658,4630,17
2014,Prefeitura Municipal de Berizal - MG,3106655,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,3658,4630,17
2014,Prefeitura Municipal de Berizal - MG,3106655,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,3658,4630,17
2014,Prefeitura Municipal de Betim - MG,3106705,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,2798245.58,412003,17
2014,Prefeitura Municipal de Betim - MG,3106705,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,2247723.66,412003,17
2014,Prefeitura Municipal de Betim - MG,3106705,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,2246589.41,412003,17
2014,Prefeitura Municipal de Betim - MG,3106705,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,550521.92,412003,17
2014,Prefeitura Municipal de Betim - MG,3106705,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,1134.25,412003,17
2014,Prefeitura Municipal de Bias Fortes - MG,3106804,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,54311.47,3724,17
2014,Prefeitura Municipal de Bias Fortes - MG,3106804,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,54311.47,3724,17
2014,Prefeitura Municipal de Bias Fortes - MG,3106804,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,51128.27,3724,17
2014,Prefeitura Municipal de Bias Fortes - MG,3106804,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,3183.2,3724,17
2014,Prefeitura Municipal de Bicas - MG,3106903,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,130398.07,14342,17
2014,Prefeitura Municipal de Bicas - MG,3106903,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,130398.07,14342,17
2014,Prefeitura Municipal de Bicas - MG,3106903,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,124345.99,14342,17
2014,Prefeitura Municipal de Bicas - MG,3106903,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,6052.08,14342,17
2014,Prefeitura Municipal de Boa Esperança - MG,3107109,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,5275617.95,40155,17
2014,Prefeitura Municipal de Boa Esperança - MG,3107109,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,5174036.64,40155,17
2014,Prefeitura Municipal de Boa Esperança - MG,3107109,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,4955314.35,40155,17
2014,Prefeitura Municipal de Boa Esperança - MG,3107109,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,101581.31,40155,17
2014,Prefeitura Municipal de Boa Esperança - MG,3107109,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,218722.29,40155,17
2014,Prefeitura Municipal de Bocaina de Minas - MG,3107208,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,369395.24,5169,17
2014,Prefeitura Municipal de Bocaina de Minas - MG,3107208,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,369395.24,5169,17
2014,Prefeitura Municipal de Bocaina de Minas - MG,3107208,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,259569.55,5169,17
2014,Prefeitura Municipal de Bocaina de Minas - MG,3107208,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,109825.69,5169,17
2014,Prefeitura Municipal de Bocaiúva - MG,3107307,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,5735016.42,49293,17
2014,Prefeitura Municipal de Bocaiúva - MG,3107307,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,5444696.2,49293,17
2014,Prefeitura Municipal de Bocaiúva - MG,3107307,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,5078834.35,49293,17
2014,Prefeitura Municipal de Bocaiúva - MG,3107307,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,290320.22,49293,17
2014,Prefeitura Municipal de Bocaiúva - MG,3107307,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,365861.85,49293,17
2014,Prefeitura Municipal de Bom Despacho - MG,3107406,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,194701.68,48802,17
2014,Prefeitura Municipal de Bom Despacho - MG,3107406,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,194701.68,48802,17
2014,Prefeitura Municipal de Bom Despacho - MG,3107406,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,173386.68,48802,17
2014,Prefeitura Municipal de Bom Despacho - MG,3107406,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,21315,48802,17
2014,Prefeitura Municipal de Bom Jardim de Minas - MG,3107505,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,460051.49,6658,17
2014,Prefeitura Municipal de Bom Jardim de Minas - MG,3107505,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,460051.49,6658,17
2014,Prefeitura Municipal de Bom Jardim de Minas - MG,3107505,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,423962.85,6658,17
2014,Prefeitura Municipal de Bom Jardim de Minas - MG,3107505,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,36088.64,6658,17
2014,Prefeitura Municipal de Bom Jesus do Amparo - MG,3107703,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,120051.54,5871,17
2014,Prefeitura Municipal de Bom Jesus do Amparo - MG,3107703,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,120051.54,5871,17
2014,Prefeitura Municipal de Bom Jesus do Amparo - MG,3107703,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,120051.54,5871,17
2014,Prefeitura Municipal de Bom Jesus do Galho - MG,3107802,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,206476.82,15587,17
2014,Prefeitura Municipal de Bom Jesus do Galho - MG,3107802,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,206476.82,15587,17
2014,Prefeitura Municipal de Bom Jesus do Galho - MG,3107802,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,148591.39,15587,17
2014,Prefeitura Municipal de Bom Jesus do Galho - MG,3107802,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,57885.43,15587,17
2014,Prefeitura Municipal de Bom Sucesso - MG,3108008,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,34996.2,17832,17
2014,Prefeitura Municipal de Bom Sucesso - MG,3108008,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,34996.2,17832,17
2014,Prefeitura Municipal de Bom Sucesso - MG,3108008,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,34996.2,17832,17
2014,Prefeitura Municipal de Bonfim - MG,3108107,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,29733.28,7014,17
2014,Prefeitura Municipal de Bonfim - MG,3108107,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,29733.28,7014,17
2014,Prefeitura Municipal de Bonfim - MG,3108107,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,29733.28,7014,17
2014,Prefeitura Municipal de Bonfinópolis de Minas - MG,3108206,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,1046020.59,5867,17
2014,Prefeitura Municipal de Bonfinópolis de Minas - MG,3108206,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,811055.65,5867,17
2014,Prefeitura Municipal de Bonfinópolis de Minas - MG,3108206,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,807811.89,5867,17
2014,Prefeitura Municipal de Bonfinópolis de Minas - MG,3108206,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,234964.94,5867,17
2014,Prefeitura Municipal de Bonfinópolis de Minas - MG,3108206,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,3243.76,5867,17
2014,Prefeitura Municipal de Bonito de Minas - MG,3108255,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,45921.2,10535,17
2014,Prefeitura Municipal de Bonito de Minas - MG,3108255,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,42119.6,10535,17
2014,Prefeitura Municipal de Bonito de Minas - MG,3108255,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,22719.6,10535,17
2014,Prefeitura Municipal de Bonito de Minas - MG,3108255,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,3801.6,10535,17
2014,Prefeitura Municipal de Bonito de Minas - MG,3108255,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,19400,10535,17
2014,Prefeitura Municipal de Botelhos - MG,3108404,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,16642.32,15325,17
2014,Prefeitura Municipal de Botelhos - MG,3108404,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,16642.32,15325,17
2014,Prefeitura Municipal de Botelhos - MG,3108404,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,16642.32,15325,17
2014,Prefeitura Municipal de Botumirim - MG,3108503,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,46837.73,6593,17
2014,Prefeitura Municipal de Botumirim - MG,3108503,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,46837.73,6593,17
2014,Prefeitura Municipal de Botumirim - MG,3108503,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,45112.73,6593,17
2014,Prefeitura Municipal de Botumirim - MG,3108503,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,1725,6593,17
2014,Prefeitura Municipal de Brasília de Minas - MG,3108602,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,81340.8,32473,17
2014,Prefeitura Municipal de Brasília de Minas - MG,3108602,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,79273.98,32473,17
2014,Prefeitura Municipal de Brasília de Minas - MG,3108602,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,78553.69,32473,17
2014,Prefeitura Municipal de Brasília de Minas - MG,3108602,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,2066.82,32473,17
2014,Prefeitura Municipal de Brasília de Minas - MG,3108602,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,720.29,32473,17
2014,Prefeitura Municipal de Braúnas - MG,3108800,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,45820,5068,17
2014,Prefeitura Municipal de Braúnas - MG,3108800,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,45820,5068,17
2014,Prefeitura Municipal de Braúnas - MG,3108800,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,45820,5068,17
2014,Prefeitura Municipal de Brumadinho - MG,3109006,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,846248.33,37314,17
2014,Prefeitura Municipal de Brumadinho - MG,3109006,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,750857.81,37314,17
2014,Prefeitura Municipal de Brumadinho - MG,3109006,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,695075.78,37314,17
2014,Prefeitura Municipal de Brumadinho - MG,3109006,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,95390.52,37314,17
2014,Prefeitura Municipal de Brumadinho - MG,3109006,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,55782.03,37314,17
2014,Prefeitura Municipal de Bueno Brandão - MG,3109105,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,18172.25,11217,17
2014,Prefeitura Municipal de Bueno Brandão - MG,3109105,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,18172.25,11217,17
2014,Prefeitura Municipal de Bueno Brandão - MG,3109105,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,18172.25,11217,17
2014,Prefeitura Municipal de Buenópolis - MG,3109204,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,61133.16,10586,17
2014,Prefeitura Municipal de Buenópolis - MG,3109204,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,61133.16,10586,17
2014,Prefeitura Municipal de Buenópolis - MG,3109204,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,60704.11,10586,17
2014,Prefeitura Municipal de Buenópolis - MG,3109204,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,429.05,10586,17
2014,Prefeitura Municipal de Bugre - MG,3109253,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,430735.43,4128,17
2014,Prefeitura Municipal de Bugre - MG,3109253,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,430735.43,4128,17
2014,Prefeitura Municipal de Bugre - MG,3109253,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,430735.43,4128,17
2014,Prefeitura Municipal de Buritis - MG,3109303,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,826369.8,24169,17
2014,Prefeitura Municipal de Buritis - MG,3109303,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,826369.8,24169,17
2014,Prefeitura Municipal de Buritis - MG,3109303,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,429882.91,24169,17
2014,Prefeitura Municipal de Buritis - MG,3109303,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,396486.89,24169,17
2014,Prefeitura Municipal de Buritizeiro - MG,3109402,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,3812190.38,28071,17
2014,Prefeitura Municipal de Buritizeiro - MG,3109402,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,2888608.61,28071,17
2014,Prefeitura Municipal de Buritizeiro - MG,3109402,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,2833732.07,28071,17
2014,Prefeitura Municipal de Buritizeiro - MG,3109402,MG,DCA-Anexo I-E,NA,Inscrição de RP Não Processados,TotalDespesas,17 - Saneamento,923581.77,28071,17
2014,Prefeitura Municipal de Buritizeiro - MG,3109402,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,54876.54,28071,17
2014,Prefeitura Municipal de Cabo Verde - MG,3109501,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,203452.67,14280,17
2014,Prefeitura Municipal de Cabo Verde - MG,3109501,MG,DCA-Anexo I-E,NA,Despesas Liquidadas,TotalDespesas,17 - Saneamento,203452.67,14280,17
2014,Prefeitura Municipal de Cabo Verde - MG,3109501,MG,DCA-Anexo I-E,NA,Despesas Pagas,TotalDespesas,17 - Saneamento,191147.35,14280,17
2014,Prefeitura Municipal de Cabo Verde - MG,3109501,MG,DCA-Anexo I-E,NA,Inscrição de RP Processados,TotalDespesas,17 - Saneamento,12305.32,14280,17
2014,Prefeitura Municipal de Cachoeira da Prata - MG,3109600,MG,DCA-Anexo I-E,NA,Despesas Empenhadas,TotalDespesas,17 - Saneamento,302412.06,3727,17
